,X,name,status,region,city,funding_rounds,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,total_investment,market_type,diff_funding_year,status_label,total_investment_label,diff_funding_year_label,funding_rounds_label,seed_label,venture_label,total_investment_cde,diff_funding_year_cde,funding_rounds_cde,seed_cde,venture_cde
14930,2598,ContextWeb,closed,New York City,New York,5,0,63500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.17E+08,0,7.25,0,high,high,high,low,high,3,1,1,0,2
14931,7068,Momo Networks,closed,SF Bay Area,Campbell,1,0,480000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,960000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
14932,2092,Certeon,closed,Boston,Burlington,2,0,1.90E+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.40E+07,1,4.75,0,high,high,low,low,high,3,1,0,0,2
14933,6868,Million Dollar Earth,closed,Seattle,Puyallup,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,low,low,low,low,low,0,0,0,0,0
14934,8641,Prescreen,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+06,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
14935,10269,SolFocus,closed,SF Bay Area,San Jose,8,3500000,189700000,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,378103000,1,6.083333333,0,high,high,high,high,high,3,1,1,1,2
14936,6892,Mine,closed,SF Bay Area,Palo Alto,1,0,6.00E+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00E+05,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
14937,2502,ColorModules,closed,New York City,New York,1,0,1300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2600000,0,0,0,low_medium,low,low,low,medium,1,0,0,0,1
14938,9152,Relead,closed,Los Angeles,Santa Monica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
14939,10778,Swaptree Inc.,closed,Boston,Boston,3,0,11300000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16600000,1,3.833333333,0,high_medium,high,high,low,medium,2,1,1,0,1
14940,12129,Voyage Medical,closed,SF Bay Area,Redwood City,4,0,46040000,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,92455000,0,5.666666667,0,high,high,high,low,high,3,1,1,0,2
14941,4924,"Hey, Neighbor!",closed,New York City,New York,1,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000,0,0,0,low,low,low,low,low,0,0,0,0,0
14942,11755,Urban Metrics,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
14943,5019,hopscout,closed,SF Bay Area,San Francisco,1,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
14944,7010,Moblyng,closed,SF Bay Area,Redwood City,8,0,18630000,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,29010000,0,4.166666667,0,high,high,high,low,high,3,1,1,0,2
14945,1794,BuzzDash,closed,Los Angeles,Marina Del Rey,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
14946,11569,Tube2Tone,closed,New York City,New York,1,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000,1,0,0,low,low,low,low,low,0,0,0,0,0
14947,12727,Zilker Labs,closed,Austin,Austin,3,0,2.70E+07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5.40E+07,1,2.416666667,0,high,high,high,low,high,3,1,1,0,2
14948,7837,OnRequest Images,closed,Seattle,Seattle,3,0,2.70E+07,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.20E+07,1,4.75,0,high,high,high,low,high,3,1,1,0,2
14949,6235,listedplaces,closed,New York City,Brooklyn,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,1,0,0,low,low,low,low,low,0,0,0,0,0
14950,12423,Workstreamer,closed,Austin,Austin,2,0,3500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.00E+06,1,1.5,0,high_medium,high,low,low,medium,2,1,0,0,1
14951,7377,NEON Concierge,closed,SF Bay Area,Cupertino,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000,1,0,0,low,low,low,low,low,0,0,0,0,0
14952,7611,Notifo,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
14953,993,Aurora Feint,closed,SF Bay Area,Burlingame,2,0,7660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7660000,0,0.666666667,0,high_medium,low,low,low,medium,2,0,0,0,1
14954,12459,Wundrbar,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
14955,8536,PollVaultr,closed,SF Bay Area,Cupertino,1,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000,1,0,0,low,low,low,low,low,0,0,0,0,0
14956,1405,Bizak,closed,Boston,Brookline,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
14957,12760,Zoji,closed,Seattle,Seattle,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
14958,42,3ClickEMR Corporation,closed,Boston,West Roxbury,2,250000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E+05,1,0.916666667,0,low_medium,low,low,low,low,1,0,0,0,0
14959,11546,Trusera,closed,Seattle,Seattle,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
14960,12737,ZinkoTek,closed,SF Bay Area,San Rafael,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
14961,7226,MyDatingTree,closed,Atlanta,Atlanta,1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,low,low,low,low,low,0,0,0,0,0
14962,7984,Outbox,closed,Austin,Austin,2,0,6500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11500000,1,1.5,0,high_medium,high,low,low,medium,2,1,0,0,1
14963,10261,Solasta,closed,Boston,Newton,1,0,1.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.00E+06,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
14964,6382,Looxii,closed,Atlanta,Atlanta,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97500,1,0,0,low,low,low,low,low,0,0,0,0,0
14965,1839,California Interactive Technologies,closed,Los Angeles,Studio City,1,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E+06,0,0,0,low_medium,low,low,high,low,1,0,0,1,0
14966,8623,Predictify,closed,SF Bay Area,Redwood City,1,0,4300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8600000,0,0,0,high_medium,low,low,low,medium,2,0,0,0,1
14967,11686,UnBuyThat,closed,New York City,New York,2,90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111000,0,0.333333333,0,low,low,low,low,low,0,0,0,0,0
14968,10956,Tasted Menu,closed,Boston,Boston,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
14969,10057,Skribit,closed,Atlanta,Atlanta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
14970,589,Amitive,closed,SF Bay Area,San Mateo,1,0,1.60E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.20E+07,1,0,0,high,low,low,low,high,3,0,0,0,2
14971,12375,Wis.dm,closed,Chicago,Chicago,1,0,5.00E+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.00E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
14972,6868,Million Dollar Earth,closed,Seattle,Puyallup,1,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,low,low,low,low,low,0,0,0,0,0
14973,5401,InstantQ,closed,SF Bay Area,Sunnyvale,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
14974,6617,MatchMine,closed,Boston,Needham,1,0,1.00E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.00E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
14975,8439,PlasmaSi,closed,SF Bay Area,Fremont,5,0,1576096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806096,1,4.166666667,0,low_medium,high,high,low,medium,1,1,1,0,1
14976,10173,Snipd,closed,SF Bay Area,Palo Alto,1,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,1,0,0,low,low,low,low,low,0,0,0,0,0
14977,7936,Orbit Media,closed,SF Bay Area,San Mateo,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E+05,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
14978,1041,Avieon,closed,SF Bay Area,Santa Clara,1,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,0,low_medium,low,low,high,low,1,0,0,1,0
14979,9300,Rewind Me,closed,New York City,New York,2,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00E+05,1,0.25,0,low_medium,low,low,high,low,1,0,0,1,0
14980,8663,Prim,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
14981,9016,Ratify,closed,Seattle,Bellevue,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
14982,5684,Jobulous,closed,New York City,New York,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+05,0,0,0,low,low,low,low,low,0,0,0,0,0
14983,2092,Certeon,closed,Boston,Burlington,2,0,1.90E+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.40E+07,1,4.75,0,high,high,low,low,high,3,1,0,0,2
14984,3025,DeliveryEdge,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
14985,11683,Unbooked Ltd,closed,SF Bay Area,San Francisco,2,350000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,1,1.083333333,0,low_medium,low,low,high,low,1,0,0,1,0
14986,10929,TapIn.tv,closed,SF Bay Area,East Palo Alto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
14987,2650,coRank,closed,SF Bay Area,Sunnyvale,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
14988,4079,Flowgram,closed,SF Bay Area,San Francisco,1,1300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
14989,3506,EmSense,closed,SF Bay Area,San Francisco,2,0,1.30E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.20E+07,1,1.083333333,0,high_medium,low,low,low,medium,2,0,0,0,1
14990,7382,Neopolitan Networks,closed,SF Bay Area,Palo Alto,1,0,3170000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6340000,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
14991,10590,Stiki Digital,closed,SF Bay Area,Sunnyvale,3,100000,225000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,550000,1,0.25,0,low_medium,low,high,low,low,1,0,1,0,0
14992,10781,"Sweatdrops, LLC",closed,New York City,New York,1,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E+05,0,0,0,low,low,low,low,low,0,0,0,0,0
14993,10208,Socialmoth,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
14994,4324,Gaston Labs,closed,SF Bay Area,Palo Alto,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,1,0,0,low,low,low,low,low,0,0,0,0,0
14995,8579,Postabon,closed,New York City,New York,1,0,1049999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049999,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
14996,6404,LP33.TV,closed,Los Angeles,Santa Monica,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
14997,10356,"Spaciety (Fast Market Holdings, LLC)",closed,Chicago,Chicago,1,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,1,0,0,low,low,low,low,low,0,0,0,0,0
14998,6378,Loosecubes,closed,New York City,Brooklyn,2,1230000,7800000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16830000,1,2.416666667,0,high_medium,high,low,high,medium,2,1,0,1,1
14999,5376,InsideAxis™,closed,SF Bay Area,Redwood City,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
15000,1348,Bioenvision,closed,New York City,New York,1,0,7410000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7410000,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
15001,5112,ibabybox,closed,SF Bay Area,Palo Alto,1,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,1,0,0,low,low,low,low,low,0,0,0,0,0
15002,11596,Tutorspree,closed,New York City,New York,2,1000000,8.00E+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,0,1.083333333,0,low_medium,low,low,high,low,1,0,0,1,0
15003,6379,LooseHead Software,closed,SF Bay Area,Redwood City,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00E+05,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
15004,8430,Planet Metrics,closed,SF Bay Area,San Bruno,1,0,2300000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4600000,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
15005,2432,code-laboration,closed,Boston,Cambridge,3,80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000,1,0.583333333,0,low,low,high,low,low,0,0,1,0,0
15006,9450,RPO,closed,SF Bay Area,San Jose,3,0,2.90E+07,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.30E+07,1,4.583333333,0,high,high,high,low,high,3,1,1,0,2
15007,8102,Paracor Medical,closed,SF Bay Area,Sunnyvale,1,0,4.40E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.80E+07,0,0,0,high,low,low,low,high,3,0,0,0,2
15008,8827,Pushkart,closed,New York City,Brooklyn,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,1,0,0,low,low,low,low,low,0,0,0,0,0
15009,2598,ContextWeb,closed,New York City,New York,5,0,63500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1.17E+08,0,7.25,0,high,high,high,low,high,3,1,1,0,2
15010,1144,Barnacle,closed,SF Bay Area,Mountain View,1,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.00E+06,0,0,0,high_medium,low,low,high,low,2,0,0,1,0
15011,7286,N2N Commerce,closed,Boston,Cambridge,1,0,3.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E+07,1,0,0,high,low,low,low,high,3,0,0,0,2
15012,502,Alloptic,closed,SF Bay Area,Livermore,2,0,3.80E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.80E+07,0,0.75,0,high,low,low,low,high,3,0,0,0,2
15013,1499,Bluebox Now!,closed,Seattle,Seattle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
15014,3361,Ecast,closed,SF Bay Area,San Francisco,4,0,30300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42600000,0,4.666666667,0,high,high,high,low,high,3,1,1,0,2
15015,774,Aquest Systems,closed,SF Bay Area,Sunnyvale,1,0,2.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.00E+07,1,0,0,high,low,low,low,high,3,0,0,0,2
15016,7207,My Perfect Gig,closed,Boston,Lexington,1,0,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
15017,8458,PlayerDuel,closed,SF Bay Area,Palo Alto,2,21189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21189,1,0.75,0,low,low,low,low,low,0,0,0,0,0
15018,5171,IGA Worldwide,closed,New York City,New York,4,0,51357500,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,98357500,0,4.333333333,0,high,high,high,low,high,3,1,1,0,2
15019,5482,IntroFly,closed,Chicago,Chicago,1,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000,1,0,0,low,low,low,low,low,0,0,0,0,0
15020,10422,SpiralFrog,closed,New York City,New York,3,0,9.00E+06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.40E+07,0,1.916666667,0,high,high,high,low,medium,3,1,1,0,1
15021,8908,Queplix,closed,SF Bay Area,Sunnyvale,1,0,1500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.00E+06,1,0,0,low_medium,low,low,low,medium,1,0,0,0,1
15022,6265,Livekick,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
15023,11785,utoopia,closed,Boston,Boston,1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,1,0,0,low,low,low,low,low,0,0,0,0,0
15024,943,Atrica,closed,SF Bay Area,Santa Clara,1,0,22200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44400000,1,0,0,high,low,low,low,high,3,0,0,0,2
15025,9282,Revnetics,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
15026,6422,LugIron Software,closed,Austin,Austin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
15027,8246,People's Software Company,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
15028,11553,Trusted Opinion,closed,SF Bay Area,Palo Alto,3,0,3800000,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8515000,1,3.5,0,high_medium,high,high,low,medium,2,1,1,0,1
15029,3866,Fashion Playtes,closed,Boston,Salem,5,0,13345667,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25531860,1,4.25,0,high,high,high,low,high,3,1,1,0,2
15030,7087,Moonshoot,closed,SF Bay Area,Palo Alto,2,0,6760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6760000,1,2.083333333,0,high_medium,high,low,low,medium,2,1,0,0,1
15031,1159,BatesHook,closed,Los Angeles,Los Angeles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
15032,9659,Searcheeze,closed,Boston,Boston,1,305000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
15033,8908,Queplix,closed,SF Bay Area,Sunnyvale,1,0,1500000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.00E+06,1,0,0,low_medium,low,low,low,medium,1,0,0,0,1
15034,12166,Wakozi,closed,New York City,New York,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
15035,10814,Sychron Advanced Technologies,closed,Austin,Austin,1,0,5.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.00E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
15036,8838,Q.branch,closed,SF Bay Area,Palo Alto,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
15037,7600,North by South,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
15038,5161,IDverge,closed,Los Angeles,City Of Industry,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000,1,0,0,low,low,low,low,low,0,0,0,0,0
15039,12563,YellowBrck,closed,New York City,New York,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,0,0,low,low,low,low,low,0,0,0,0,0
15040,1159,BatesHook,closed,Los Angeles,Los Angeles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
15041,5948,Kolorific,closed,SF Bay Area,Milpitas,1,0,7.00E+06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.40E+07,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
15042,11765,Urtak,closed,New York City,New York,2,512000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512000,1,0.5,0,low_medium,low,low,high,low,1,0,0,1,0
15043,9839,Sharetivity,closed,SF Bay Area,Palo Alto,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
15044,7793,Ondeego,closed,SF Bay Area,Berkeley,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,low,low,low,low,low,0,0,0,0,0
15045,9206,Rerecipe,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00E+05,1,0,0,low,low,low,low,low,0,0,0,0,0
15046,9466,Run The Campaign,closed,Boston,Wellesley,1,0,401000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401000,1,0,0,low_medium,low,low,low,low,1,0,0,0,0
15047,10785,SweetSlap,closed,SF Bay Area,San Francisco,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,1,0,0,low,low,low,low,low,0,0,0,0,0
15048,11546,Trusera,closed,Seattle,Seattle,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E+06,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
15049,10778,Swaptree Inc.,closed,Boston,Boston,3,0,11300000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16600000,1,3.833333333,0,high_medium,high,high,low,medium,2,1,1,0,1
15050,4144,For Your Imagination,closed,New York City,New York,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,0,0,0,low_medium,low,low,low,low,1,0,0,0,0
15051,7209,My True Fit,closed,Boston,Woburn,1,0,4360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4360000,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
15052,4859,Healthrageous,closed,Boston,Boston,3,0,12500000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,27500000,1,1.916666667,0,high,high,high,low,medium,3,1,1,0,1
15053,1159,BatesHook,closed,Los Angeles,Los Angeles,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
15054,6275,LiveProfile,closed,New York City,New York,1,0,2200000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4400000,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
15055,2983,Deal Decor,closed,SF Bay Area,San Francisco,1,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,1,0,0,low_medium,low,low,high,low,1,0,0,1,0
15056,8635,PrePay,closed,SF Bay Area,San Francisco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,low,low,low,low,0,0,0,0,0
15057,1395,BitPass,closed,SF Bay Area,Mountain View,2,0,13300000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,26600000,1,1.166666667,0,high,low,low,low,high,3,0,0,0,2
15058,4046,FlickIM,closed,SF Bay Area,Berkeley,1,0,1600000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3200000,1,0,0,high_medium,low,low,low,medium,2,0,0,0,1
