"","name","status","region","city","funding_rounds","seed","venture","equity_crowdfunding","undisclosed","convertible_note","debt_financing","angel","grant","private_equity","post_ipo_equity","post_ipo_debt","secondary_market","product_crowdfunding","round_A","round_B","round_C","round_D","round_E","round_F","round_G","round_H","total_investment","market_type","diff_funding_year","status_label","total_investment_label","diff_funding_year_label","funding_rounds_label","seed_label","venture_label","total_investment_cde","diff_funding_year_cde","funding_rounds_cde","seed_cde","venture_cde"
"7308","Nanosys","operating","SF Bay Area","Milpitas",7,0,94870780,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,211514975,1,7,1,"high","high","high","low","high",3,1,1,0,2
"7309","Nantero","operating","Boston","Woburn",4,0,41500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,8.3e+07,1,11.0833333333333,1,"high","high","high","low","high",3,1,1,0,2
"7310","NantHealth","operating","Los Angeles","Culver City",4,0,3.2e+08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8e+08,0,1.91666666666667,1,"high","high","high","low","high",3,1,1,0,2
"7311","NantMobile","operating","Los Angeles","Culver City",4,0,1.1e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1e+08,1,2,1,"high","high","high","low","high",3,1,1,0,2
"7312","NantWorks","operating","Los Angeles","Los Angeles",2,0,1.5e+07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4e+08,1,1.75,1,"high","high","low","low","high",3,1,0,0,2
"7313","Nanya Technology Corporation","operating","SF Bay Area","Santa Clara",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"7314","Napera Networks","acquired","Seattle","Bellevue",2,0,6600000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12600000,1,0.75,2,"high_medium","low","low","low","medium",2,0,0,0,1
"7315","Napo Pharmaceuticals","operating","SF Bay Area","San Francisco",5,0,9944369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10081869,1,5,1,"high_medium","high","high","low","medium",2,1,1,0,1
"7316","Nara Logics","operating","Boston","Cambridge",1,0,1.3e+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.6e+07,1,0,1,"high","low","low","low","medium",3,0,0,0,1
"7317","Narrative Science","operating","Chicago","Chicago",6,1350000,28050000,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,59900000,1,4.58333333333333,1,"high","high","high","high","high",3,1,1,1,2
"7318","Narus","acquired","SF Bay Area","Sunnyvale",2,0,38700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38700000,0,2.66666666666667,2,"high","high","low","low","high",3,1,0,0,2
"7319","Narvalous","operating","SF Bay Area","Palo Alto",1,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e+05,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"7320","Narvar","operating","SF Bay Area","San Francisco",1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+06,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"7321","Narvii","operating","Boston","Medford",1,0,1832219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832219,1,0,1,"low_medium","low","low","low","medium",1,0,0,0,1
"7322","Nascentric","closed","Austin","Austin",2,0,13400000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26800000,1,1.16666666666667,0,"high","low","low","low","high",3,0,0,0,2
"7323","NASOFORM","operating","SF Bay Area","Menlo Park",1,0,4e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e+06,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"7324","Nasty Gal","operating","Los Angeles","Los Angeles",2,0,4.9e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9.8e+07,1,0.416666666666667,1,"high","low","low","low","high",3,0,0,0,2
"7325","Nasuni","operating","Boston","Natick",4,0,5.3e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1.06e+08,1,4.58333333333333,1,"high","high","high","low","high",3,1,1,0,2
"7326","Natera","operating","SF Bay Area","Redwood City",2,0,74600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74600000,1,1.25,1,"high","low","low","low","high",3,0,0,0,2
"7327","National Payment Network","operating","SF Bay Area","San Mateo",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"7328","National Technical Systems","operating","Los Angeles","Calabasas",1,0,1.4e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4e+07,1,0,1,"high_medium","low","low","low","high",2,0,0,0,2
"7329","National Transcript Center","acquired","Austin","Austin",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"low","low","low","low","low",0,0,0,0,0
"7330","National Veterinary Associates","acquired","Los Angeles","Agoura Hills",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.28e+08,0,0,2,"high","low","low","low","low",3,0,0,0,0
"7331","NationBuilder","operating","Los Angeles","Los Angeles",3,500000,14250000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.9e+07,0,2,1,"high","high","high","high","high",3,1,1,1,2
"7332","NativeAD","operating","SF Bay Area","Mountain View",1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"7333","Nativis","operating","Seattle","Seattle",1,0,9161414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9161414,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"7334","Nativo","operating","Los Angeles","El Segundo",3,0,9449996,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15699996,0,4,1,"high_medium","high","high","low","medium",2,1,1,0,1
"7335","Natrogen Therapeutics","operating","New York City","New York",1,0,1400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400000,1,0,1,"low_medium","low","low","low","medium",1,0,0,0,1
"7336","Natural Dentist","operating","Boston","Medford",1,0,12643989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12643989,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"7337","NaturalPath Media","acquired","SF Bay Area","San Francisco",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,2,"low","low","low","low","low",0,0,0,0,0
"7338","NatureBox","operating","SF Bay Area","San Carlos",3,2000000,26500000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5.5e+07,1,1.33333333333333,1,"high","high","high","high","high",3,1,1,1,2
"7339","Navdy","operating","SF Bay Area","San Francisco",1,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,0,0,1,"high_medium","low","low","high","low",2,0,0,1,0
"7340","Navera","operating","SF Bay Area","San Francisco",5,0,13500000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21500000,1,3.41666666666667,1,"high_medium","high","high","low","high",2,1,1,0,2
"7341","Naverus","acquired","Seattle","Kent",2,0,1.4e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.8e+07,0,1.08333333333333,2,"high","low","low","low","high",3,0,0,0,2
"7342","Navic Networks","acquired","Boston","Waltham",3,0,4.2e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8.4e+07,0,1,2,"high","low","high","low","high",3,0,1,0,2
"7343","Navigenics","acquired","SF Bay Area","Foster City",2,0,4.3e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1e+07,1,2.16666666666667,2,"high","high","low","low","high",3,1,0,0,2
"7344","Navis Holdings","acquired","SF Bay Area","Oakland",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"low","low","low","low","low",0,0,0,0,0
"7345","Navman Wireless OEM Solutions","acquired","Chicago","Glenview",1,0,5e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5e+06,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"7346","Navmii","operating","SF Bay Area","San Francisco",2,1125000,3116446,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7357892,0,2.91666666666667,1,"high_medium","high","low","high","medium",2,1,0,1,1
"7347","NavSemi Energy","operating","SF Bay Area","San Jose",1,0,2e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+05,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7348","Naytev","operating","SF Bay Area","San Francisco",1,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000,0,0,1,"low","low","low","low","low",0,0,0,0,0
"7349","NBD Nanotechnologies Inc","operating","Boston","Boston",4,1000000,6408000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12608000,1,1.91666666666667,1,"high_medium","high","high","high","medium",2,1,1,1,1
"7350","nCircle Network Security","acquired","SF Bay Area","San Francisco",2,0,6000999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000999,0,3.58333333333333,2,"high_medium","high","low","low","medium",2,1,0,0,1
"7351","NComputing","operating","SF Bay Area","Santa Clara",3,0,57800000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65800000,1,5.5,1,"high","high","high","low","high",3,1,1,0,2
"7352","nCrowd, Inc.","operating","Atlanta","Atlanta",2,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,0,2,1,"low","high","low","low","low",0,1,0,0,0
"7353","nCrypted Cloud","operating","Boston","Boston",3,3000000,5e+06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14250000,0,2.25,1,"high_medium","high","high","high","medium",2,1,1,1,1
"7354","NDSSI Holdings","operating","SF Bay Area","San Jose",3,0,11318726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11318726,0,1.08333333333333,1,"high_medium","low","high","low","medium",2,0,1,0,1
"7355","NEAH Power Systems","operating","Seattle","Bothell",2,0,4952500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6268669,1,0.166666666666667,1,"high_medium","low","low","low","medium",2,0,0,0,1
"7356","Nearbuy Systems","acquired","SF Bay Area","San Mateo",3,0,3282327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3282327,1,1.33333333333333,2,"high_medium","high","high","low","medium",2,1,1,0,1
"7357","Nearlyweds","operating","Seattle","Seattle",1,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7358","NearVerse","operating","New York City","New York",2,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,1,0.333333333333333,1,"low_medium","low","low","high","low",1,0,0,1,0
"7359","NearWoo","operating","Los Angeles","Santa Monica",2,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,1,1.33333333333333,1,"low_medium","high","low","high","low",1,1,0,1,0
"7360","Neato Robotics, Inc.","operating","SF Bay Area","Newark",4,0,43843083,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,87686166,1,2.91666666666667,1,"high","high","high","low","high",3,1,1,0,2
"7361","NebuAd","operating","SF Bay Area","Redwood City",2,0,30150000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,60300000,0,0.166666666666667,1,"high","low","low","low","high",3,0,0,0,2
"7362","Nebula","operating","SF Bay Area","Palo Alto",4,0,3.5e+07,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,73500000,1,2.91666666666667,1,"high","high","high","low","high",3,1,1,0,2
"7363","Needl","operating","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"7364","Needly","operating","Los Angeles","Santa Monica",1,987500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987500,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"7365","Negevtech","operating","SF Bay Area","Santa Clara",1,0,3.6e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.2e+07,1,0,1,"high","low","low","low","high",3,0,0,0,2
"7366","NeighborGoods","operating","Los Angeles","Los Angeles",1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7367","Neighborhoods","operating","Chicago","Chicago",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7368","Neighborland","operating","SF Bay Area","San Francisco",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7369","Nekted","operating","Chicago","Chicago",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"low","low","low","low","low",0,0,0,0,0
"7370","Nelbee","closed","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"low","low","low","low","low",0,0,0,0,0
"7371","Neo Technology","operating","SF Bay Area","San Mateo",3,2500000,21600000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,45700000,1,3,1,"high","high","high","high","high",3,1,1,1,2
"7372","Neocase Software","operating","SF Bay Area","San Francisco",2,0,16500000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.3e+07,1,2.08333333333333,1,"high","high","low","low","high",3,1,0,0,2
"7373","Neoconix","operating","SF Bay Area","San Jose",6,0,56831957,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72831957,1,7.66666666666667,1,"high","high","high","low","high",3,1,1,0,2
"7374","NeoGuide Systems","acquired","SF Bay Area","San Jose",2,0,2.5e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5e+07,1,2.83333333333333,2,"high","high","low","low","high",3,1,0,0,2
"7375","Neohapsis","operating","Chicago","Chicago",4,0,34965544,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60931088,1,6.41666666666667,1,"high","high","high","low","high",3,1,1,0,2
"7376","NeoMed Inc","operating","Atlanta","Woodstock",1,0,244822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244822,0,0,1,"low","low","low","low","low",0,0,0,0,0
"7377","NEON Concierge","closed","SF Bay Area","Cupertino",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000,1,0,0,"low","low","low","low","low",0,0,0,0,0
"7378","Neon Labs","operating","SF Bay Area","San Francisco",2,625000,4099999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8824998,1,1.25,1,"high_medium","low","low","high","medium",2,0,0,1,1
"7379","Neon Mobile","operating","Boston","Boston",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220000,1,0.916666666666667,1,"low","low","low","low","low",0,0,0,0,0
"7380","NeoPath Networks","acquired","SF Bay Area","Mountain View",1,0,1.1e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.2e+07,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"7381","NeoPhotonics","operating","SF Bay Area","San Jose",5,0,114890600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,229673840,1,6.83333333333333,1,"high","high","high","low","high",3,1,1,0,2
"7382","Neopolitan Networks","closed","SF Bay Area","Palo Alto",1,0,3170000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6340000,1,0,0,"high_medium","low","low","low","medium",2,0,0,0,1
"7383","NeoReach","operating","SF Bay Area","Stanford",2,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000,0,0.75,1,"low_medium","low","low","high","low",1,0,0,1,0
"7384","neoSaej","operating","Boston","Burlington",6,0,12505000,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16942900,1,3.66666666666667,1,"high_medium","high","high","low","medium",2,1,1,0,1
"7385","NeoScale Systems","operating","SF Bay Area","Milpitas",1,0,1.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.4e+07,0,0,1,"high","low","low","low","medium",3,0,0,0,1
"7386","NephoScale, Inc.","operating","SF Bay Area","San Jose",1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,1,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"7387","Nepris","operating","Austin","Austin",2,550000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+06,0,0.416666666666667,1,"low_medium","low","low","high","low",1,0,0,1,0
"7388","Nerd Kingdom","operating","Los Angeles","Los Angeles",2,0,703630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703630,1,0.833333333333333,1,"low_medium","low","low","low","low",1,0,0,0,0
"7389","NERI","operating","Boston","Watertown",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5e+07,1,0,1,"high","low","low","low","low",3,0,0,0,0
"7390","Ness Computing","acquired","SF Bay Area","Los Altos",2,0,2e+07,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4e+07,1,1.08333333333333,2,"high","low","low","low","high",3,0,0,0,2
"7391","Nest Labs","acquired","SF Bay Area","Palo Alto",3,0,8e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6e+08,1,2.33333333333333,2,"high","high","high","low","high",3,1,1,0,2
"7392","Nestio","operating","New York City","New York",4,1500000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2323000,1,3.41666666666667,1,"low_medium","high","high","high","low",1,1,1,1,0
"7393","NetBase Solutions","operating","SF Bay Area","Mountain View",6,0,51600000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,103200000,1,9.08333333333333,1,"high","high","high","low","high",3,1,1,0,2
"7394","Netbooks","operating","SF Bay Area","San Francisco",4,187632,15968396,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,32324424,1,4.58333333333333,1,"high","high","high","low","high",3,1,1,0,2
"7395","NetBrain Technologies","operating","Boston","Burlington",1,0,3e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+07,1,0,1,"high","low","low","low","high",3,0,0,0,2
"7396","Netbyte Hosting","closed","Boston","Newton Center",1,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,1,0,0,"low_medium","low","low","low","medium",1,0,0,0,1
"7397","Netcipia","closed","SF Bay Area","Palo Alto",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e+05,1,0,0,"low","low","low","low","low",0,0,0,0,0
"7398","NetCom Systems","acquired","Los Angeles","Chatsworth",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"low","low","low","low","low",0,0,0,0,0
"7399","Netcontinuum","acquired","SF Bay Area","Santa Clara",1,0,1.5e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5e+07,1,0,2,"high_medium","low","low","low","high",2,0,0,0,2
"7400","NetDevices","acquired","SF Bay Area","Sunnyvale",1,0,2.5e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5e+07,1,0,2,"high","low","low","low","high",3,0,0,0,2
"7401","NetEffect","acquired","Austin","Austin",1,0,2.5e+07,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5e+07,1,0,2,"high","low","low","low","high",3,0,0,0,2
"7402","Neterion","acquired","SF Bay Area","Cupertino",1,0,6480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12960000,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"7403","Netflix","operating","SF Bay Area","Los Gatos",2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.3e+08,1,12.3333333333333,1,"high","high","low","low","low",3,1,0,0,0
"7404","Netformx","operating","SF Bay Area","Santa Clara",1,0,1.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"7405","Netgamix Inc","closed","Chicago","Chicago",3,18885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132885,0,0.666666666666667,0,"low","low","high","low","low",0,0,1,0,0
"7406","NetHooks","operating","SF Bay Area","Mountain View",1,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+05,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7407","Nethra Imaging","closed","SF Bay Area","Santa Clara",1,0,1.4e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.8e+07,1,0,0,"high","low","low","low","high",3,0,0,0,2
"7408","NetIQ","operating","SF Bay Area","San Jose",1,0,7400000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14800000,1,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"7409","Netli","acquired","SF Bay Area","Palo Alto",1,0,1.8e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e+07,1,0,2,"high_medium","low","low","low","high",2,0,0,0,2
"7410","NetManage","acquired","SF Bay Area","Cupertino",1,0,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000,1,0,2,"low_medium","low","low","low","medium",1,0,0,0,1
"7411","netomat","operating","New York City","New York",1,0,943101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943101,1,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"7412","Netotiate","operating","Boston","Waltham",2,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,1,2.08333333333333,1,"low_medium","high","low","high","low",1,1,0,1,0
"7413","NETpeas","operating","SF Bay Area","Palo Alto",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,1,"low","low","low","low","low",0,0,0,0,0
"7414","NetProspex","operating","Boston","Waltham",6,0,27500000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5.5e+07,1,6.16666666666667,1,"high","high","high","low","high",3,1,1,0,2
"7415","Netpulse","operating","SF Bay Area","San Francisco",4,0,39300000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,78600000,0,4.91666666666667,1,"high","high","high","low","high",3,1,1,0,2
"7416","Netronome Systems","operating","SF Bay Area","Santa Clara",4,0,73197633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,135197633,1,6.41666666666667,1,"high","high","high","low","high",3,1,1,0,2
"7417","NetScaler","acquired","SF Bay Area","San Jose",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,2,"low","high","high","low","low",0,1,1,0,0
"7418","Netscape","acquired","SF Bay Area","Mountain View",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,"low","low","low","low","low",0,0,0,0,0
"7419","Netseer","operating","SF Bay Area","Santa Clara",2,0,14400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14400000,0,1.83333333333333,1,"high_medium","high","low","low","high",2,1,0,0,2
"7420","Netskope","operating","SF Bay Area","Los Altos",3,0,56400000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,112800000,1,1.33333333333333,1,"high","high","high","low","high",3,1,1,0,2
"7421","NetSpark","operating","New York City","New York",2,0,2e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4e+06,1,3.25,1,"high_medium","high","low","low","medium",2,1,0,0,1
"7422","NetSpeed Systems","operating","SF Bay Area","San Jose",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7423","NetSpend","operating","Austin","Austin",3,0,5330000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10660000,1,3.08333333333333,1,"high_medium","high","high","low","medium",2,1,1,0,1
"7424","Network Chemistry","acquired","SF Bay Area","Palo Alto",1,0,6e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2e+07,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"7425","Network Intelligence","acquired","Boston","Westwood",1,0,1.2e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.4e+07,0,0,2,"high","low","low","low","medium",3,0,0,0,1
"7426","Network Optix","operating","Los Angeles","Burbank",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,0,0,1,"low_medium","low","low","low","low",1,0,0,0,0
"7427","Network Physics","acquired","SF Bay Area","Mountain View",1,0,8630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8630000,1,0,2,"high_medium","low","low","low","medium",2,0,0,0,1
"7428","Networked Organisms","operating","New York City","New York",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7429","netZentry","operating","SF Bay Area","Palo Alto",1,0,6e+06,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2e+07,0,0,1,"high_medium","low","low","low","medium",2,0,0,0,1
"7430","Neu Industries","operating","New York City","New York",1,1484494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1484494,0,0,1,"low_medium","low","low","high","low",1,0,0,1,0
"7431","Neumitra","operating","Boston","Boston",2,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7432","Neura","operating","SF Bay Area","Sunnyvale",3,20000,2e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020000,1,1.25,1,"low_medium","low","high","low","medium",1,0,1,0,1
"7433","Neurala","operating","Boston","Cambridge",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"low","low","low","low","low",0,0,0,0,0
"7434","Neuralieve","operating","SF Bay Area","Sunnyvale",4,0,8490522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8623022,0,2.91666666666667,1,"high_medium","high","high","low","medium",2,1,1,0,1
